"Name","Code","Beschreibung"
"f35c",39,"Andere Plätze / Strassen"
"f35c",4,"Niederdorf"
"f35c",40,"Limmatplatz"
"f35c",41,"Albisriedplatz"
"f35c",42,"Badenerstr."
"f35c",43,"Wipkingen"
"f35c",44,"Zürich West"
"f35c",45,"Züriberg"
"f35c",46,"Josef Wiese, Josef Platz"
"f35c",47,"Enge"
"f35c",48,"Affoltern, Unter-Affoltern"
"f35c",49,"Letzigrund, Fussball (bis 2013: Code 20-Menschenansammlungen)"
"f35c",5,"Unterführungen"
"f35c",50,"Drogenszene / Prostitution (bis 2013: Code 17-Platzspitz)"
"f35c",51,"Oerlikon (bis 2013: Code 14-anderer Kreis)"
"f35c",52,"Altstetten (bis 2013: Code 14-anderer Kreis)"
"f35c",53,"Schwamendingen (bis 2013: Code 14-anderer Kreis)"
"f35c",54,"Bahnhof Affoltern"
"f35c",55,"Bahnhof Altstetten"
"f35c",56,"Bahnhof Oerlikon"
"f35c",57,"Bahnhof Stettbach"
"f35c",59,"Landesmuseum"
"f35c",6,"Wald"
"f35c",7,"Parks"
"f35c",8,"Hauptbahnhof"
"f35c",9,"Innenstadt"
"f35c",90,"Andere"
"f35c",95,"andere"
"f35c",97,"Bin nachts nie allein unterwegs"
"f35c",98,"weiss nicht"
"f35c",99,"Keine Angabe"
"f35d",1,"Kreis 4"
"f35d",10,"Dunkle, schlecht beleuchtete Orte"
"f35d",11,"Parkhäuser"
"f35d",12,"Kreis 1"
"f35d",13,"Kreis 3"
"f35d",14,"Anderer Kreis"
"f35d",15,"Am See"
"f35d",16,"Unbelebte Orte"
"f35d",17,"Platzspitz"
"f35d","17a","Limmatuferweg"
"f35d","17b","Der Sihl entlang"
"f35d","17c","Flussufer"
"f35d",18,"Gassen"
"f35d",19,"Tram-/Bushaltestellen"
"f35d",2,"Kreis 5"
"f35d",20,"Menschenansammlungen"
"f35d",21,"Überall"
"f35d",22,"Industriequartier"
"f35d",23,"Seitenstrasse der Langstrasse"
"f35d",24,"In unbekannten Quartier, wo ich mich nicht auskenne"
"f35d",25,"Unterführung der Langstrasse"
"f35d",26,"Im Tram/Zug/S-Bahn selber"
"f35d",27,"Arbeitsplatz"
"f35d",28,"Ausgangsviertel/bei Clubs/Nachtleben/Vergnügungsviertel"
"f35d",29,"Ausländer(anteil)"
"f35d",3,"Langstrasse"
"f35d",30,"Helvetiaplatz"
"f35d",31,"Bäckeranlage"
"f35d",32,"Grünau"
"f35d",33,"Bellevue"
"f35d",34,"Wiedikon"
"f35d",35,"Seebach"
"f35d",36,"Hardbrücke/Hardplatz"
"f35d",37,"Stauffacher"
"f35d",38,"Stadelhofen"
"f35d",39,"Andere Plätze / Strassen"
"f35d",4,"Niederdorf"
"f35d",40,"Limmatplatz"
"f35d",41,"Albisriedplatz"
"f35d",42,"Badenerstr."
"f35d",43,"Wipkingen"
"f35d",44,"Zürich West"
"f35d",45,"Züriberg"
"f35d",46,"Josef Wiese, Josef Platz"
"f35d",47,"Enge"
"f35d",48,"Affoltern, Unter-Affoltern"
"f35d",49,"Letzigrund, Fussball (bis 2013: Code 20-Menschenansammlungen)"
"f35d",5,"Unterführungen"
"f35d",50,"Drogenszene / Prostitution (bis 2013: Code 17-Platzspitz)"
"f35d",51,"Oerlikon (bis 2013: Code 14-anderer Kreis)"
"f35d",52,"Altstetten (bis 2013: Code 14-anderer Kreis)"
"f35d",53,"Schwamendingen (bis 2013: Code 14-anderer Kreis)"
"f35d",54,"Bahnhof Affoltern"
"f35d",55,"Bahnhof Altstetten"
"f35d",56,"Bahnhof Oerlikon"
"f35d",57,"Bahnhof Stettbach"
"f35d",59,"Landesmuseum"
"f35d",6,"Wald"
"f35d",7,"Parks"
"f35d",8,"Hauptbahnhof"
"f35d",9,"Innenstadt"
"f35d",90,"Andere"
"f35d",95,"andere"
"f35d",97,"Bin nachts nie allein unterwegs"
"f35d",98,"weiss nicht"
"f35d",99,"Keine Angabe"
"f35e",1,"Kreis 4"
"f35e",10,"Dunkle, schlecht beleuchtete Orte"
"f35e",11,"Parkhäuser"
"f35e",12,"Kreis 1"
"f35e",13,"Kreis 3"
"f35e",14,"Anderer Kreis"
"f35e",15,"Am See"
"f35e",16,"Unbelebte Orte"
"f35e",17,"Platzspitz"
"f35e","17a","Limmatuferweg"
"f35e","17b","Der Sihl entlang"
"f35e","17c","Flussufer"
"f35e",18,"Gassen"
"f35e",19,"Tram-/Bushaltestellen"
"f35e",2,"Kreis 5"
"f35e",20,"Menschenansammlungen"
"f35e",21,"Überall"
"f35e",22,"Industriequartier"
"f35e",23,"Seitenstrasse der Langstrasse"
"f35e",24,"In unbekannten Quartier, wo ich mich nicht auskenne"
"f35e",25,"Unterführung der Langstrasse"
"f35e",26,"Im Tram/Zug/S-Bahn selber"
"f35e",27,"Arbeitsplatz"
"f35e",28,"Ausgangsviertel/bei Clubs/Nachtleben/Vergnügungsviertel"
"f35e",29,"Ausländer(anteil)"
"f35e",3,"Langstrasse"
"f35e",30,"Helvetiaplatz"
"f35e",31,"Bäckeranlage"
"f35e",32,"Grünau"
"f35e",33,"Bellevue"
"f35e",34,"Wiedikon"
"f35e",35,"Seebach"
"f35e",36,"Hardbrücke/Hardplatz"
"f35e",37,"Stauffacher"
"f35e",38,"Stadelhofen"
"f35e",39,"Andere Plätze / Strassen"
"f35e",4,"Niederdorf"
"f35e",40,"Limmatplatz"
"f35e",41,"Albisriedplatz"
"f35e",42,"Badenerstr."
"f35e",43,"Wipkingen"
"f35e",44,"Zürich West"
"f35e",45,"Züriberg"
"f35e",46,"Josef Wiese, Josef Platz"
"f35e",47,"Enge"
"f35e",48,"Affoltern, Unter-Affoltern"
"f35e",49,"Letzigrund, Fussball (bis 2013: Code 20-Menschenansammlungen)"
"f35e",5,"Unterführungen"
"f35e",50,"Drogenszene / Prostitution (bis 2013: Code 17-Platzspitz)"
"f35e",51,"Oerlikon (bis 2013: Code 14-anderer Kreis)"
"f35e",52,"Altstetten (bis 2013: Code 14-anderer Kreis)"
"f35e",53,"Schwamendingen (bis 2013: Code 14-anderer Kreis)"
"f35e",54,"Bahnhof Affoltern"
"f35e",55,"Bahnhof Altstetten"
"f35e",56,"Bahnhof Oerlikon"
"f35e",57,"Bahnhof Stettbach"
"f35e",59,"Landesmuseum"
"f35e",6,"Wald"
"f35e",7,"Parks"
"f35e",8,"Hauptbahnhof"
"f35e",9,"Innenstadt"
"f35e",90,"Andere"
"f35e",95,"andere"
"f35e",97,"Bin nachts nie allein unterwegs"
"f35e",98,"weiss nicht"
"f35e",99,"Keine Angabe"
"f35f",1,"Kreis 4"
"f35f",10,"Dunkle, schlecht beleuchtete Orte"
"f35f",11,"Parkhäuser"
"f35f",12,"Kreis 1"
"f35f",13,"Kreis 3"
"f35f",14,"Anderer Kreis"
"f35f",15,"Am See"
"f35f",16,"Unbelebte Orte"
"f35f",17,"Platzspitz"
"f35f","17a","Limmatuferweg"
"f35f","17b","Der Sihl entlang"
"f35f","17c","Flussufer"
"f35f",18,"Gassen"
"f35f",19,"Tram-/Bushaltestellen"
"f35f",2,"Kreis 5"
"f35f",20,"Menschenansammlungen"
"f35f",21,"Überall"
"f35f",22,"Industriequartier"
"f35f",23,"Seitenstrasse der Langstrasse"
"f35f",24,"In unbekannten Quartier, wo ich mich nicht auskenne"
"f35f",25,"Unterführung der Langstrasse"
"f35f",26,"Im Tram/Zug/S-Bahn selber"
"f35f",27,"Arbeitsplatz"
"f35f",28,"Ausgangsviertel/bei Clubs/Nachtleben/Vergnügungsviertel"
"f35f",29,"Ausländer(anteil)"
"f35f",3,"Langstrasse"
"f35f",30,"Helvetiaplatz"
"f35f",31,"Bäckeranlage"
"f35f",32,"Grünau"
"f35f",33,"Bellevue"
"f35f",34,"Wiedikon"
"f35f",35,"Seebach"
"f35f",36,"Hardbrücke/Hardplatz"
"f35f",37,"Stauffacher"
"f35f",38,"Stadelhofen"
"f35f",39,"Andere Plätze / Strassen"
"f35f",4,"Niederdorf"
"f35f",40,"Limmatplatz"
"f35f",41,"Albisriedplatz"
"f35f",42,"Badenerstr."
"f35f",43,"Wipkingen"
"f35f",44,"Zürich West"
"f35f",45,"Züriberg"
"f35f",46,"Josef Wiese, Josef Platz"
"f35f",47,"Enge"
"f35f",48,"Affoltern, Unter-Affoltern"
"f35f",49,"Letzigrund, Fussball (bis 2013: Code 20-Menschenansammlungen)"
"f35f",5,"Unterführungen"
"f35f",50,"Drogenszene / Prostitution (bis 2013: Code 17-Platzspitz)"
"f35f",51,"Oerlikon (bis 2013: Code 14-anderer Kreis)"
"f35f",52,"Altstetten (bis 2013: Code 14-anderer Kreis)"
"f35f",53,"Schwamendingen (bis 2013: Code 14-anderer Kreis)"
"f35f",54,"Bahnhof Affoltern"
"f35f",55,"Bahnhof Altstetten"
"f35f",56,"Bahnhof Oerlikon"
"f35f",57,"Bahnhof Stettbach"
"f35f",59,"Landesmuseum"
"f35f",6,"Wald"
"f35f",7,"Parks"
"f35f",8,"Hauptbahnhof"
"f35f",9,"Innenstadt"
"f35f",90,"Andere"
"f35f",95,"andere"
"f35f",97,"Bin nachts nie allein unterwegs"
"f35f",98,"weiss nicht"
"f35f",99,"Keine Angabe"
"f35g",1,"Kreis 4"
"f35g",10,"Dunkle, schlecht beleuchtete Orte"
"f35g",11,"Parkhäuser"
"f35g",12,"Kreis 1"
"f35g",13,"Kreis 3"
"f35g",14,"Anderer Kreis"
"f35g",15,"Am See"
"f35g",16,"Unbelebte Orte"
"f35g",17,"Platzspitz"
"f35g","17a","Limmatuferweg"
"f35g","17b","Der Sihl entlang"
"f35g","17c","Flussufer"
"f35g",18,"Gassen"
"f35g",19,"Tram-/Bushaltestellen"
"f35g",2,"Kreis 5"
"f35g",20,"Menschenansammlungen"
"f35g",21,"Überall"
"f35g",22,"Industriequartier"
"f35g",23,"Seitenstrasse der Langstrasse"
"f35g",24,"In unbekannten Quartier, wo ich mich nicht auskenne"
"f35g",25,"Unterführung der Langstrasse"
"f35g",26,"Im Tram/Zug/S-Bahn selber"
"f35g",27,"Arbeitsplatz"
"f35g",28,"Ausgangsviertel/bei Clubs/Nachtleben/Vergnügungsviertel"
"f35g",29,"Ausländer(anteil)"
"f35g",3,"Langstrasse"
"f35g",30,"Helvetiaplatz"
"f35g",31,"Bäckeranlage"
"f35g",32,"Grünau"
"f35g",33,"Bellevue"
"f35g",34,"Wiedikon"
"f35g",35,"Seebach"
"f35g",36,"Hardbrücke/Hardplatz"
"f35g",37,"Stauffacher"
"f35g",38,"Stadelhofen"
"f35g",39,"Andere Plätze / Strassen"
"f35g",4,"Niederdorf"
"f35g",40,"Limmatplatz"
"f35g",41,"Albisriedplatz"
"f35g",42,"Badenerstr."
"f35g",43,"Wipkingen"
"f35g",44,"Zürich West"
"f35g",45,"Züriberg"
"f35g",46,"Josef Wiese, Josef Platz"
"f35g",47,"Enge"
"f35g",48,"Affoltern, Unter-Affoltern"
"f35g",49,"Letzigrund, Fussball (bis 2013: Code 20-Menschenansammlungen)"
"f35g",5,"Unterführungen"
"f35g",50,"Drogenszene / Prostitution (bis 2013: Code 17-Platzspitz)"
"f35g",51,"Oerlikon (bis 2013: Code 14-anderer Kreis)"
"f35g",52,"Altstetten (bis 2013: Code 14-anderer Kreis)"
"f35g",53,"Schwamendingen (bis 2013: Code 14-anderer Kreis)"
"f35g",54,"Bahnhof Affoltern"
"f35g",55,"Bahnhof Altstetten"
"f35g",56,"Bahnhof Oerlikon"
"f35g",57,"Bahnhof Stettbach"
"f35g",59,"Landesmuseum"
"f35g",6,"Wald"
"f35g",7,"Parks"
"f35g",8,"Hauptbahnhof"
"f35g",9,"Innenstadt"
"f35g",90,"Andere"
"f35g",95,"andere"
"f35g",97,"Bin nachts nie allein unterwegs"
"f35g",98,"weiss nicht"
"f35g",99,"Keine Angabe"
"f35h",1,"Kreis 4"
"f35h",10,"Dunkle, schlecht beleuchtete Orte"
"f35h",11,"Parkhäuser"
"f35h",12,"Kreis 1"
"f35h",13,"Kreis 3"
"f35h",14,"Anderer Kreis"
"f35h",15,"Am See"
"f35h",16,"Unbelebte Orte"
"f35h",17,"Platzspitz"
"f35h","17a","Limmatuferweg"
"f35h","17b","Der Sihl entlang"
"f35h","17c","Flussufer"
"f35h",18,"Gassen"
"f35h",19,"Tram-/Bushaltestellen"
"f35h",2,"Kreis 5"
"f35h",20,"Menschenansammlungen"
"f35h",21,"Überall"
"f35h",22,"Industriequartier"
"f35h",23,"Seitenstrasse der Langstrasse"
"f35h",24,"In unbekannten Quartier, wo ich mich nicht auskenne"
"f35h",25,"Unterführung der Langstrasse"
"f35h",26,"Im Tram/Zug/S-Bahn selber"
"f35h",27,"Arbeitsplatz"
"f35h",28,"Ausgangsviertel/bei Clubs/Nachtleben/Vergnügungsviertel"
"f35h",29,"Ausländer(anteil)"
"f35h",3,"Langstrasse"
"f35h",30,"Helvetiaplatz"
"f35h",31,"Bäckeranlage"
"f35h",32,"Grünau"
"f35h",33,"Bellevue"
"f35h",34,"Wiedikon"
"f35h",35,"Seebach"
"f35h",36,"Hardbrücke/Hardplatz"
"f35h",37,"Stauffacher"
"f35h",38,"Stadelhofen"
"f35h",39,"Andere Plätze / Strassen"
"f35h",4,"Niederdorf"
"f35h",40,"Limmatplatz"
"f35h",41,"Albisriedplatz"
"f35h",42,"Badenerstr."
"f35h",43,"Wipkingen"
"f35h",44,"Zürich West"
"f35h",45,"Züriberg"
"f35h",46,"Josef Wiese, Josef Platz"
"f35h",47,"Enge"
"f35h",48,"Affoltern, Unter-Affoltern"
"f35h",49,"Letzigrund, Fussball (bis 2013: Code 20-Menschenansammlungen)"
"f35h",5,"Unterführungen"
"f35h",50,"Drogenszene / Prostitution (bis 2013: Code 17-Platzspitz)"
"f35h",51,"Oerlikon (bis 2013: Code 14-anderer Kreis)"
"f35h",52,"Altstetten (bis 2013: Code 14-anderer Kreis)"
"f35h",53,"Schwamendingen (bis 2013: Code 14-anderer Kreis)"
"f35h",54,"Bahnhof Affoltern"
"f35h",55,"Bahnhof Altstetten"
"f35h",56,"Bahnhof Oerlikon"
"f35h",57,"Bahnhof Stettbach"
"f35h",59,"Landesmuseum"
"f35h",6,"Wald"
"f35h",7,"Parks"
"f35h",8,"Hauptbahnhof"
"f35h",9,"Innenstadt"
"f35h",90,"Andere"
"f35h",95,"andere"
"f35h",97,"Bin nachts nie allein unterwegs"
"f35h",98,"weiss nicht"
"f35h",99,"Keine Angabe"
"f36",1,"Ja"
"f36",2,"Nein"
"f36",98,"Weiss nicht"
"f36",99,"Keine Angabe"
"f36neu",1,"Ja, einmal"
"f36neu",2,"Ja, mehrfach"
"f36neu",3,"Nein"
"f36neu",99,"Keine Angabe"
"f37_1",0,"Nein"
"f37_1",1,"Ja"
"f37_1",99,"Keine Angabe"
"f37_2",0,"Nein"
"f37_2",1,"Ja"
"f37_2",99,"Keine Angabe"
"f37_3",0,"Nein"
"f37_3",1,"Ja"
"f37_3",99,"Keine Angabe"
"f37_4",0,"Nein"
"f37_4",1,"Ja"
"f37_4",99,"Keine Angabe"
"f37_5",0,"Nein"
"f37_5",1,"Ja"
"f37_5",99,"Keine Angabe"
"f37_6",0,"Nein"
"f37_6",1,"Ja"
"f37_6",99,"Keine Angabe"
"f37_7",0,"Nein"
"f37_7",1,"Ja"
"f37_7",99,"Keine Angabe"
"f37_8",0,"Nein"
"f37_8",1,"Ja"
"f37_8",99,"Keine Angabe"
"f38_1",0,"Nein"
"f38_1",1,"Ja"
"f38_1",99,"Keine Angabe"
"f38_2",0,"Nein"
"f38_2",1,"Ja"
"f38_2",99,"Keine Angabe"
"f38_3",0,"Nein"
"f38_3",1,"Ja"
"f38_3",99,"Keine Angabe"
"f38_4",0,"Nein"
"f38_4",1,"Ja"
"f38_4",99,"Keine Angabe"
"f38_5",0,"Nein"
"f38_5",1,"Ja"
"f38_5",99,"Keine Angabe"
"f38_6",0,"Nein"
"f38_6",1,"Ja"
"f38_6",99,"Keine Angabe"
"f38_7",0,"Nein"
"f38_7",1,"Ja"
"f38_7",99,"Keine Angabe"
"f38_8",0,"Nein"
"f38_8",1,"Ja"
"f38_8",99,"Keine Angabe"
"f39",1,"Note 1 (überhaupt nicht zufrieden)"
"f39",2,"Note 2"
"f39",3,"Note 3"
"f39",4,"Note 4"
"f39",5,"Note 5"
"f39",6,"Note 6 (sehr zufrieden)"
"f39",98,"Weiss nicht"
"f39",99,"Keine Angabe"
"f3a",1,"Arbeitslosigkeit"
"f3a",10,"Ausländerfragen"
"f3a",11,"Finanzen der Stadt"
"f3a",12,"Soziale Sicherheit"
"f3a",13,"Verkehr"
"f3a","13a","Zu viel Verkehr"
"f3a","13b","Zu viele Autos"
"f3a","13c","Zu viele 30er-Zonen"
"f3a","13d","(Zu viele) Pendler"
"f3a",2,"Abfall/Dreck/Schmierereien"
"f3a",20,"SVP"
"f3a",21,"Blocher"
"f3a",22,"Regierung zu links"
"f3a","22a","(Zu) Rotgrüne Regierung"
"f3a",23,"Stadtrat"
"f3a",24,"Politik"
"f3a",25,"Politische Auseinandersetzung bzgl. Flughafenprojekt"
"f3a","25a","Fehlendes Fussballstadion"
"f3a",3,"Kriminalität"
"f3a",30,"Parkplatzproblem"
"f3a",31,"Lärm"
"f3a",32,"Öffentlicher Verkehr"
"f3a","32a","ÖV ist überlastet"
"f3a","32b","Schlechte ÖV-Anbindung Aussenquartiere"
"f3a",33,"Velofeindlich"
"f3a","33a","Mehr / bessere Radwege"
"f3a",34,"Autofeindlich"
"f3a",35,"Verkehr (allgemein)"
"f3a",36,"Fussgängerfeindlich"
"f3a",37,"Raser, Raser Unfälle"
"f3a",38,"Velofahrer"
"f3a","38a","Velos auf Trottoir (als Gefahr)"
"f3a",4,"Steuern zu hoch"
"f3a",40,"Bildungsangebot"
"f3a",41,"Wirtschaftsfeindlich"
"f3a","41a","Wegzug von Firmen"
"f3a","41b","Verlust von Arbeitsplätzen"
"f3a",42,"Sozialwesen"
"f3a",43,"Infrastrukturen"
"f3a",44,"Banken/-Krise"
"f3a",45,"Wetter"
"f3a",46,"Ladenmix / Ladensterben (bis 2013: Code 41-Wirtschaftsfeindlich)"
"f3a",49,"Ungerechte Lohn-Verteilung"
"f3a",5,"Wohnungsprobleme"
"f3a",50,"Baustellen"
"f3a","50a","Bauliche Gestaltung"
"f3a","50b","Baupolitik / Raumplanung / Wohnpolitik"
"f3a",51,"Sicherheit im Quartier"
"f3a",52,"Unfreundlichkeit der Leute"
"f3a",53,"Zu wenig Grünflächen"
"f3a",54,"Kreis 4-5"
"f3a",55,"Abfallentsorgung"
"f3a",56,"Wohnungsangebot"
"f3a",57,"Lebenskosten zu hoch"
"f3a",58,"Hektik"
"f3a",59,"Verdichtung, dichtes Bauen (bis 2013 Code 50-Baustellen)"
"f3a",6,"Armut/Obdachlosigkeit"
"f3a",60,"Altersfeindlich"
"f3a",61,"Jugendfeindlich"
"f3a",62,"Kinderfeindlich"
"f3a",63,"Frauenfeindlich"
"f3a",64,"AusländerInnenfeindlich / Rassismus"
"f3a",65,"Familien feindlich"
"f3a",66,"Gentrifizierung / Verdrängung (bis 2013: Code 49-Ungerechte Lohnverteilung)"
"f3a",67,"Behinderte (zu wenig behindertengerechte Wohnungen)"
"f3a",69,"Zu wenig freie Plätze / Räume (bis 2013: Code 89-Fehlende Ausgangsmöglichkeiten)"
"f3a",7,"Drogen"
"f3a",70,"Randgruppen"
"f3a",71,"AusländerInnen"
"f3a","71a","Zuwachs an AusländerInnen"
"f3a",72,"Jugendliche"
"f3a",73,"Überalterung"
"f3a",74,"Chaoten / Vandalen"
"f3a",75,"Demonstrationen"
"f3a",76,"Asylsuchende / Sozialfälle (zu viele)"
"f3a",8,"Kulturelle Fragen"
"f3a",80,"Überbevölkerung"
"f3a",81,"Ladenöffnungszeiten"
"f3a",82,"Imageverluste"
"f3a",83,"Prostitution / Sexgewerbe"
"f3a",84,"zu viele Hunde/Verunreinigung durch Hundekot"
"f3a",85,"Polizei negativ"
"f3a",86,"Poststellenschliessungen"
"f3a",87,"Lärm"
"f3a",88,"Rauchverbot, Raucher"
"f3a",89,"Fehlende Ausgangsmöglichkeiten"
"f3a",9,"Umweltbelastung (Wasser, Luft, Lärm)"
"f3a",90,"Anderes"
"f3a",91,"Keine Probleme"
"f3a",92,"zu viele Veranstaltungen/Party/Anlässe"
"f3a",93,"Zuviele Regeln"
"f3a",95,"anderes (zu sauber, Expansion, Strukturwandel, zu velofreundlich)"
"f3a",98,"weiss nicht"
"f3a",99,"Weiss nicht / keine Angabe"
"f3a","9a","Klimaerwärmung"
"f3b",1,"Arbeitslosigkeit"
"f3b",10,"Ausländerfragen"
"f3b",11,"Finanzen der Stadt"
"f3b",12,"Soziale Sicherheit"
"f3b",13,"Verkehr"
"f3b","13a","Zu viel Verkehr"
"f3b","13b","Zu viele Autos"
"f3b","13c","Zu viele 30er-Zonen"
"f3b","13d","(Zu viele) Pendler"
"f3b",2,"Abfall/Dreck/Schmierereien"
"f3b",20,"SVP"
"f3b",21,"Blocher"
"f3b",22,"Regierung zu links"
"f3b","22a","(Zu) Rotgrüne Regierung"
"f3b",23,"Stadtrat"
"f3b",24,"Politik"
"f3b",25,"Politische Auseinandersetzung bzgl. Flughafenprojekt"
"f3b","25a","Fehlendes Fussballstadion"
"f3b",3,"Kriminalität"
"f3b",30,"Parkplatzproblem"
"f3b",31,"Lärm"
"f3b",32,"Öffentlicher Verkehr"
"f3b","32a","ÖV ist überlastet"
"f3b","32b","Schlechte ÖV-Anbindung Aussenquartiere"
"f3b",33,"Velofeindlich"
"f3b","33a","Mehr / bessere Radwege"
"f3b",34,"Autofeindlich"
"f3b",35,"Verkehr (allgemein)"
"f3b",36,"Fussgängerfeindlich"
"f3b",37,"Raser, Raser Unfälle"
"f3b",38,"Velofahrer"
"f3b","38a","Velos auf Trottoir (als Gefahr)"
"f3b",4,"Steuern zu hoch"
"f3b",40,"Bildungsangebot"
"f3b",41,"Wirtschaftsfeindlich"
"f3b","41a","Wegzug von Firmen"
"f3b","41b","Verlust von Arbeitsplätzen"
"f3b",42,"Sozialwesen"
"f3b",43,"Infrastrukturen"
"f3b",44,"Banken/-Krise"
"f3b",45,"Wetter"
"f3b",46,"Ladenmix / Ladensterben (bis 2013: Code 41-Wirtschaftsfeindlich)"
"f3b",49,"Ungerechte Lohn-Verteilung"
"f3b",5,"Wohnungsprobleme"
"f3b",50,"Baustellen"
"f3b","50a","Bauliche Gestaltung"
"f3b","50b","Baupolitik / Raumplanung / Wohnpolitik"
"f3b",51,"Sicherheit im Quartier"
"f3b",52,"Unfreundlichkeit der Leute"
"f3b",53,"Zu wenig Grünflächen"
"f3b",54,"Kreis 4-5"
"f3b",55,"Abfallentsorgung"
"f3b",56,"Wohnungsangebot"
"f3b",57,"Lebenskosten zu hoch"
"f3b",58,"Hektik"
"f3b",59,"Verdichtung, dichtes Bauen (bis 2013 Code 50-Baustellen)"
"f3b",6,"Armut/Obdachlosigkeit"
"f3b",60,"Altersfeindlich"
"f3b",61,"Jugendfeindlich"
"f3b",62,"Kinderfeindlich"
"f3b",63,"Frauenfeindlich"
"f3b",64,"AusländerInnenfeindlich / Rassismus"
"f3b",65,"Familien feindlich"
"f3b",66,"Gentrifizierung / Verdrängung (bis 2013: Code 49-Ungerechte Lohnverteilung)"
"f3b",67,"Behinderte (zu wenig behindertengerechte Wohnungen)"
"f3b",69,"Zu wenig freie Plätze / Räume (bis 2013: Code 89-Fehlende Ausgangsmöglichkeiten)"
"f3b",7,"Drogen"
"f3b",70,"Randgruppen"
"f3b",71,"AusländerInnen"
"f3b","71a","Zuwachs an AusländerInnen"
"f3b",72,"Jugendliche"
"f3b",73,"Überalterung"
"f3b",74,"Chaoten / Vandalen"
"f3b",75,"Demonstrationen"
"f3b",76,"Asylsuchende / Sozialfälle (zu viele)"
"f3b",8,"Kulturelle Fragen"
"f3b",80,"Überbevölkerung"
"f3b",81,"Ladenöffnungszeiten"
"f3b",82,"Imageverluste"
"f3b",83,"Prostitution / Sexgewerbe"
"f3b",84,"zu viele Hunde/Verunreinigung durch Hundekot"
"f3b",85,"Polizei negativ"
"f3b",86,"Poststellenschliessungen"
"f3b",87,"Lärm"
"f3b",88,"Rauchverbot, Raucher"
"f3b",89,"Fehlende Ausgangsmöglichkeiten"
"f3b",9,"Umweltbelastung (Wasser, Luft, Lärm)"
"f3b",90,"Anderes"
"f3b",91,"Keine Probleme"
"f3b",92,"zu viele Veranstaltungen/Party/Anlässe"
"f3b",93,"Zuviele Regeln"
"f3b",95,"anderes (zu sauber, Expansion, Strukturwandel, zu velofreundlich)"
"f3b",98,"weiss nicht"
"f3b",99,"Weiss nicht / keine Angabe"
"f3b","9a","Klimaerwärmung"
"f3c",1,"Arbeitslosigkeit"
"f3c",10,"Ausländerfragen"
"f3c",11,"Finanzen der Stadt"
"f3c",12,"Soziale Sicherheit"
"f3c",13,"Verkehr"
"f3c","13a","Zu viel Verkehr"
"f3c","13b","Zu viele Autos"
"f3c","13c","Zu viele 30er-Zonen"
"f3c","13d","(Zu viele) Pendler"
"f3c",2,"Abfall/Dreck/Schmierereien"
"f3c",20,"SVP"
"f3c",21,"Blocher"
"f3c",22,"Regierung zu links"
"f3c","22a","(Zu) Rotgrüne Regierung"
"f3c",23,"Stadtrat"
"f3c",24,"Politik"
"f3c",25,"Politische Auseinandersetzung bzgl. Flughafenprojekt"
"f3c","25a","Fehlendes Fussballstadion"
"f3c",3,"Kriminalität"
"f3c",30,"Parkplatzproblem"
"f3c",31,"Lärm"
"f3c",32,"Öffentlicher Verkehr"
"f3c","32a","ÖV ist überlastet"
"f3c","32b","Schlechte ÖV-Anbindung Aussenquartiere"
"f3c",33,"Velofeindlich"
"f3c","33a","Mehr / bessere Radwege"
"f3c",34,"Autofeindlich"
"f3c",35,"Verkehr (allgemein)"
"f3c",36,"Fussgängerfeindlich"
"f3c",37,"Raser, Raser Unfälle"
"f3c",38,"Velofahrer"
"f3c","38a","Velos auf Trottoir (als Gefahr)"
"f3c",4,"Steuern zu hoch"
"f3c",40,"Bildungsangebot"
"f3c",41,"Wirtschaftsfeindlich"
"f3c","41a","Wegzug von Firmen"
"f3c","41b","Verlust von Arbeitsplätzen"
"f3c",42,"Sozialwesen"
"f3c",43,"Infrastrukturen"
"f3c",44,"Banken/-Krise"
"f3c",45,"Wetter"
"f3c",46,"Ladenmix / Ladensterben (bis 2013: Code 41-Wirtschaftsfeindlich)"
"f3c",49,"Ungerechte Lohn-Verteilung"
"f3c",5,"Wohnungsprobleme"
"f3c",50,"Baustellen"
"f3c","50a","Bauliche Gestaltung"
"f3c","50b","Baupolitik / Raumplanung / Wohnpolitik"
"f3c",51,"Sicherheit im Quartier"
"f3c",52,"Unfreundlichkeit der Leute"
"f3c",53,"Zu wenig Grünflächen"
"f3c",54,"Kreis 4-5"
"f3c",55,"Abfallentsorgung"
"f3c",56,"Wohnungsangebot"
"f3c",57,"Lebenskosten zu hoch"
"f3c",58,"Hektik"
"f3c",59,"Verdichtung, dichtes Bauen (bis 2013 Code 50-Baustellen)"
"f3c",6,"Armut/Obdachlosigkeit"
"f3c",60,"Altersfeindlich"
"f3c",61,"Jugendfeindlich"
"f3c",62,"Kinderfeindlich"
"f3c",63,"Frauenfeindlich"
"f3c",64,"AusländerInnenfeindlich / Rassismus"
"f3c",65,"Familien feindlich"
"f3c",66,"Gentrifizierung / Verdrängung (bis 2013: Code 49-Ungerechte Lohnverteilung)"
"f3c",67,"Behinderte (zu wenig behindertengerechte Wohnungen)"
"f3c",69,"Zu wenig freie Plätze / Räume (bis 2013: Code 89-Fehlende Ausgangsmöglichkeiten)"
"f3c",7,"Drogen"
"f3c",70,"Randgruppen"
